Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,Engagement_Score,Contactability_Score,Lead_Score
0,3,0,0,1,2.0,1319,2.0,5,12,16,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,2,14.0,16.0,0,0,4,2638.0,1,0.9632984912404942
0,6,0,0,1,0.0,0,0.0,12,36,8,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,15.0,0,0,12,0.0,1,0.9205997294820628
0,6,0,0,1,0.0,0,0.0,5,36,8,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,15.0,15.0,0,0,4,0.0,1,0.9471109174581167
1,3,0,0,1,6.0,1522,3.0,12,12,18,3,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,19.0,0,0,12,9132.0,1,0.986565778570709
1,7,0,0,1,6.0,36,3.0,12,12,1,4,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,14.0,18.0,0,1,12,216.0,1,0.8271619068705853
0,7,0,0,1,9.0,1018,3.0,10,12,12,7,6,1,0,0,0,0,0,0,0,0,3,2,0,0,2,2,15.0,13.0,0,0,10,9162.0,1,0.8926231396575534
1,1,0,0,1,3.0,77,3.0,12,12,8,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,19.0,0,1,12,231.0,1,0.9543606751490102
1,1,0,0,1,3.0,755,3.0,5,12,11,7,5,1,0,0,0,0,0,0,0,0,3,1,0,0,2,1,14.0,18.0,0,1,4,2265.0,1,0.7699157089740745
0,7,0,0,1,7.0,248,7.0,5,12,8,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,15.0,15.0,0,0,4,1736.0,1,0.9218658102689417
1,1,0,0,1,3.0,813,1.5,12,12,13,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,14.0,19.0,0,1,12,2439.0,1,0.9765652045514045
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,1,2,16.0,15.0,0,0,12,0.0,1,0.9360527080376135
0,7,0,0,1,3.0,1622,3.0,5,33,2,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,1,2,16.0,16.0,0,0,4,4866.0,1,0.9680089912738227
0,6,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,2,14.0,15.0,0,0,4,0.0,1,0.839569506247727
2,13,1,0,1,0.0,0,0.0,15,36,6,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,16.0,0,0,14,0.0,0,0.9686493985857837
1,3,0,0,1,4.0,665,4.0,12,12,8,5,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,15.0,20.0,0,0,12,2660.0,1,0.9790147202921932
1,1,0,0,1,5.0,1978,5.0,5,12,12,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,14.0,17.0,0,1,4,9890.0,1,0.9672277999487946
2,10,0,0,1,27.0,350,5.4,5,12,6,4,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,20.0,0,0,4,9450.0,1,0.8751313051993331
1,1,0,0,1,4.0,475,4.0,12,12,8,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,20.0,0,1,12,1900.0,1,0.9232471514231413
1,7,0,0,1,9.0,846,9.0,12,12,4,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,1,2,16.0,16.0,0,1,12,7614.0,1,0.9804754800917103
0,3,0,0,1,2.0,1105,2.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,2,3,0,0,2,2,15.0,15.0,0,0,12,2210.0,1,0.7583369563754521
1,1,0,0,1,3.0,886,3.0,12,12,9,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,17.0,0,0,12,2658.0,1,0.9928807214840986
1,1,0,0,1,3.0,1019,3.0,12,12,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,15.0,18.0,0,1,12,3057.0,1,0.7541631256547948
2,10,0,0,1,2.0,252,1.0,10,36,16,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,16.0,17.0,0,0,8,504.0,1,0.8433154965669916
1,3,0,0,1,4.0,1200,4.0,12,7,2,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,16.0,0,1,12,4800.0,1,0.9923550065078713
1,3,0,0,1,4.0,370,4.0,12,12,11,4,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,19.0,0,0,12,1480.0,1,0.9631936549301162
1,3,0,0,1,3.0,329,3.0,12,12,5,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,18.0,0,0,12,987.0,1,0.8669605627782111
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,1,2,16.0,15.0,0,0,12,0.0,1,0.9360527080376135
2,10,0,0,1,3.0,1357,2.0,13,36,11,7,6,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,19.0,0,0,8,4071.0,1,0.9823281615390667
2,10,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,17.0,0,0,8,0.0,1,0.9126467909091823
2,10,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,1,14.0,17.0,0,0,12,0.0,1,0.7180745351784765
1,3,0,0,1,5.0,1862,5.0,5,12,5,4,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,15.0,20.0,0,0,4,9310.0,1,0.9760184783448976
1,1,0,0,1,2.0,1438,2.0,12,12,11,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,16.0,0,1,12,2876.0,1,0.9778183989487388
1,1,0,0,1,2.0,1095,2.0,5,2,6,7,5,1,0,0,0,0,0,0,0,0,3,1,0,0,2,2,15.0,14.0,0,1,4,2190.0,1,0.7694664465762829
1,3,0,0,1,9.0,1638,9.0,5,12,2,9,6,1,0,0,0,0,0,0,0,0,11,2,0,0,2,1,15.0,18.0,0,0,8,14742.0,1,0.748227438979725
1,1,0,0,1,2.0,1818,2.0,12,12,1,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,14.0,20.0,0,1,12,3636.0,1,0.9743118949384053
1,1,0,0,1,2.0,1221,2.0,12,12,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,15.0,16.0,0,1,12,2442.0,1,0.7553415168862646
1,7,0,0,1,4.0,1462,4.0,12,12,5,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,1,1,16.0,17.0,0,1,12,5848.0,1,0.9812094906340905
1,7,0,0,1,12.0,908,4.0,5,12,9,7,6,1,0,0,0,0,0,0,0,0,3,1,0,0,2,2,15.0,13.0,0,1,4,10896.0,1,0.8659185430432755
1,1,0,0,1,3.0,1022,3.0,12,12,14,7,4,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,16.0,0,1,12,3066.0,1,0.9769566453416542
1,1,0,0,1,3.0,1309,3.0,12,11,18,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,13.0,18.0,0,0,12,3927.0,1,0.9744377629166044
2,10,0,0,1,0.0,0,0.0,5,36,11,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,14.0,18.0,0,0,4,0.0,1,0.9487816115574392
2,10,0,0,1,0.0,0,0.0,5,36,9,7,5,1,0,0,0,0,0,0,0,0,3,1,0,0,2,1,14.0,17.0,0,0,4,0.0,1,0.8714809900259537
0,7,0,0,1,4.0,1692,4.0,12,12,12,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,14.0,0,0,12,6768.0,1,0.9875327803815732
1,1,0,0,1,3.0,1306,3.0,12,12,3,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,1,15.0,18.0,0,0,12,3918.0,1,0.7529061851639024
1,1,0,0,1,2.0,883,2.0,12,12,10,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,19.0,0,1,12,1766.0,1,0.9808825449669978
2,10,0,0,1,3.0,1427,2.0,13,36,16,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,17.0,0,0,8,4281.0,1,0.9827277427220033
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,15.0,15.0,0,0,12,0.0,1,0.8661034780776267
1,7,0,0,1,8.0,1745,8.0,12,12,1,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,15.0,20.0,0,1,12,13960.0,1,0.9803860386697129
0,3,0,0,1,3.0,1664,3.0,12,36,5,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,18.0,0,0,12,4992.0,1,0.973391039770044
1,3,0,0,1,7.0,1022,2.33,12,12,5,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,1,1,16.0,18.0,0,1,12,7154.0,1,0.9792093083847129
1,1,0,0,1,4.0,1503,2.0,12,12,6,9,4,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,15.0,0,0,12,6012.0,1,0.9645988222332759
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,1,2,16.0,15.0,0,0,12,0.0,1,0.9045190335599694
1,3,0,0,1,5.0,1280,5.0,12,12,9,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,15.0,15.0,0,0,12,6400.0,1,0.85864998333718
1,7,0,0,1,5.0,1023,5.0,12,12,5,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,18.0,0,1,12,5115.0,1,0.9849067828959422
1,3,0,0,1,7.0,1118,3.5,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,15.0,13.0,0,0,12,7826.0,1,0.7917794189223005
2,15,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,14.0,15.0,0,0,12,0.0,1,0.8909334717854454
0,6,0,0,0,0.0,0,0.0,9,36,18,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,14.0,0,0,8,0.0,1,0.7970896439859244
0,3,0,0,1,2.0,1019,1.0,12,12,9,7,5,1,0,0,0,0,0,0,0,0,20,4,0,0,1,2,16.0,13.0,0,0,12,2038.0,1,0.7635044584813818
0,3,0,0,1,2.0,1281,2.0,12,12,6,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,13.0,0,0,12,2562.0,1,0.9945053659994436
0,6,0,0,1,0.0,0,0.0,12,36,18,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,2,15.0,15.0,0,0,12,0.0,1,0.9479390722844302
1,7,0,0,1,7.0,467,7.0,5,12,6,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,2,15.0,15.0,0,1,4,3269.0,1,0.9086259788041245
1,7,0,0,1,4.0,300,2.0,12,12,12,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,13.0,17.0,0,1,12,1200.0,1,0.8841185369471752
1,1,0,0,1,6.0,745,1.5,5,12,2,7,6,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,19.0,0,1,4,4470.0,1,0.9136834751598997
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,1,2,16.0,15.0,0,0,8,0.0,1,0.8045540529369711
0,3,0,0,1,5.0,59,5.0,14,12,18,10,6,1,0,0,0,0,0,0,0,0,20,2,0,0,1,2,16.0,15.0,0,0,13,295.0,1,0.9612820120065664
1,3,0,0,1,13.0,846,1.63,10,12,13,9,5,1,0,0,0,0,0,0,0,0,3,2,0,0,2,1,14.0,18.0,0,0,10,10998.0,1,0.8352572438475818
1,3,0,0,1,7.0,1148,7.0,5,12,6,1,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,14.0,15.0,0,0,4,8036.0,1,0.9575969238156321
1,3,0,0,1,4.0,635,2.0,5,12,13,10,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,15.0,19.0,0,0,4,2540.0,1,0.9726944689383967
1,3,0,0,1,5.0,252,5.0,14,12,18,10,5,1,0,0,0,0,0,0,0,0,20,3,0,0,1,1,16.0,18.0,0,0,13,1260.0,1,0.7232701331173113
1,3,0,0,1,8.0,931,1.6,10,12,2,9,5,1,0,0,0,0,0,0,0,0,3,2,0,0,2,1,15.0,17.0,0,0,10,7448.0,1,0.8506922590759768
0,7,0,0,1,3.0,1532,3.0,5,12,16,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,2,14.0,15.0,0,0,8,4596.0,1,0.8109434385575167
1,3,0,0,1,6.0,1639,3.0,12,12,11,4,5,1,0,0,0,0,0,0,0,0,20,0,0,0,1,1,16.0,18.0,0,0,12,9834.0,1,0.9860837613736692
1,1,0,0,1,14.0,1135,2.33,10,12,11,4,5,1,0,0,0,0,0,0,0,0,3,2,0,0,2,1,15.0,17.0,0,0,8,15890.0,1,0.8339765617250761
0,3,0,0,1,3.0,1017,3.0,12,36,13,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,14.0,18.0,0,0,12,3051.0,1,0.98513243803515
1,1,0,0,1,4.0,966,4.0,12,12,1,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,18.0,0,1,12,3864.0,1,0.9891359643840942
1,3,0,0,1,2.0,765,2.0,5,12,2,4,6,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,14.0,18.0,0,0,4,1530.0,1,0.9550895528938852
0,6,0,0,1,3.0,1285,1.5,12,12,13,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,3,2,12.0,15.0,0,1,12,3855.0,1,0.9448918857294867
1,1,0,0,1,5.0,1155,1.67,5,12,9,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,2,14.0,14.0,0,1,4,5775.0,1,0.969349048996327
1,7,0,0,1,11.0,1203,1.57,10,12,5,9,6,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,16.0,17.0,0,0,8,13233.0,1,0.9567460468009429
0,6,0,0,1,0.0,0,0.0,5,36,8,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,15.0,18.0,0,0,8,0.0,1,0.9090630425084637
1,3,0,0,1,4.0,1343,4.0,3,12,13,10,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,19.0,0,0,8,5372.0,1,0.8919370792137982
1,3,0,0,1,10.0,516,10.0,3,12,1,4,6,1,0,0,0,0,0,0,0,0,20,2,0,0,1,1,16.0,18.0,0,0,2,5160.0,1,0.9466683269689888
1,1,0,0,1,17.0,1056,4.25,10,12,8,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,16.0,18.0,0,1,10,17952.0,1,0.8981674564539885
1,3,0,0,1,4.0,1483,4.0,10,12,13,1,6,1,0,0,0,0,0,0,0,0,20,2,0,0,1,1,16.0,18.0,0,0,8,5932.0,1,0.9688824170888849
0,3,0,0,1,12.0,734,1.71,5,12,13,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,18.0,0,1,4,8808.0,1,0.9160385747553442
2,10,0,0,1,3.0,1469,2.0,13,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,17.0,0,0,8,4407.0,1,0.9645529299223283
1,1,0,0,1,6.0,973,6.0,12,12,19,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,18.0,0,1,12,5838.0,1,0.9783501301777767
1,3,0,0,1,5.0,1255,2.5,6,12,11,1,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,18.0,0,0,8,6275.0,1,0.9766242605762727
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,1,2,16.0,15.0,0,0,12,0.0,1,0.9045190335599694
1,1,0,0,1,8.0,642,2.0,5,12,2,4,5,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0,0.0,0,0,4,5136.0,1,0.9411201965378924
2,15,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,14.0,16.0,0,0,12,0.0,1,0.8875859403816696
0,3,0,0,1,11.0,126,1.22,12,12,16,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,2,14.0,16.0,0,0,12,1386.0,1,0.8973374585866185
2,15,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,14.0,15.0,0,0,4,0.0,1,0.9103066697630736
0,7,0,0,1,5.0,930,5.0,10,12,15,7,5,1,0,0,0,0,0,0,0,0,20,4,0,0,2,3,15.0,11.0,0,0,10,4650.0,1,0.7061626257437815
0,3,0,0,1,2.0,1020,1.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,1,2,16.0,15.0,0,0,12,2040.0,1,0.9423015163848065
2,15,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,14.0,15.0,0,0,4,0.0,1,0.9103066697630736
0,3,0,0,1,2.0,700,2.0,8,12,16,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,15.0,0,0,7,1400.0,1,0.9698406358484742
1,7,0,0,1,5.0,1223,5.0,0,12,11,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,16.0,17.0,0,1,8,6115.0,1,0.8821946330710895
1,3,0,0,1,4.0,1194,4.0,5,12,11,10,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,15.0,20.0,0,0,4,4776.0,1,0.9772072571171693
0,3,0,0,1,4.0,1055,4.0,9,12,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,15.0,0,0,8,4220.0,1,0.9580323384996505
1,3,0,0,1,19.0,1845,2.71,5,12,11,4,6,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,20.0,0,0,4,35055.0,1,0.8975720852376448
1,7,0,0,1,9.0,232,3.0,12,12,1,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,1,1,16.0,18.0,0,0,12,2088.0,1,0.9157405197728675
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,1,2,16.0,15.0,0,0,12,0.0,1,0.9045190335599694
1,7,0,0,1,3.0,301,3.0,10,12,5,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,20.0,0,1,10,903.0,1,0.8538400195855993
1,1,0,0,1,3.0,1053,3.0,5,12,13,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,18.0,0,1,4,3159.0,1,0.9809476522933294
1,1,0,0,1,3.0,866,3.0,12,12,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,15.0,17.0,0,1,12,2598.0,1,0.7145935727235093
1,1,0,0,1,3.0,1679,1.5,7,12,5,7,5,1,0,0,0,0,0,0,0,0,11,2,0,0,2,1,14.0,18.0,0,1,8,5037.0,1,0.7008619384789803
1,7,0,0,1,12.0,796,6.0,5,12,15,7,4,1,0,0,0,0,0,0,0,0,20,1,0,0,1,2,16.0,14.0,0,0,4,9552.0,1,0.9346341523641887
1,3,0,0,1,3.0,35,3.0,5,12,1,4,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,15.0,19.0,0,0,4,105.0,1,0.9104884731091616
1,1,0,0,1,3.0,1517,3.0,5,12,17,7,6,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,15.0,15.0,0,1,4,4551.0,1,0.7139665307067802
1,7,0,0,1,5.0,740,5.0,12,12,15,7,5,1,0,0,0,0,0,0,0,0,2,3,0,0,2,2,15.0,14.0,0,0,12,3700.0,1,0.7864199031494539
2,10,0,0,1,0.0,0,0.0,5,36,8,7,6,1,0,0,0,0,0,0,0,0,3,1,0,0,2,1,14.0,17.0,0,0,4,0.0,1,0.9012315285469765
1,1,0,0,1,2.0,660,2.0,5,12,8,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,14.0,17.0,0,1,8,1320.0,1,0.9339069218100498
1,1,0,0,1,2.0,1802,2.0,12,12,5,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,14.0,20.0,0,1,12,3604.0,1,0.9717252505542919
1,1,0,0,1,2.0,682,2.0,12,12,13,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,17.0,0,0,12,1364.0,1,0.990079566923998
2,10,0,0,1,0.0,0,0.0,5,36,5,7,6,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,14.0,18.0,0,0,4,0.0,1,0.9714811660947252
1,3,0,0,1,5.0,1694,5.0,5,12,11,2,5,1,0,0,0,0,0,0,0,0,20,0,0,0,1,1,16.0,20.0,0,0,4,8470.0,1,0.963513639992405
1,1,0,0,1,4.0,812,4.0,12,12,2,9,5,1,0,0,0,0,0,0,0,0,20,2,0,0,1,1,16.0,17.0,0,1,12,3248.0,1,0.9807694761499443
1,3,0,0,1,6.0,761,3.0,6,12,8,8,6,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,14.0,18.0,0,0,5,4566.0,1,0.976959758647538
1,1,0,0,1,2.0,899,2.0,5,12,13,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,14.0,20.0,0,1,4,1798.0,1,0.9474258549162229
1,1,0,0,1,10.0,1851,2.5,12,12,8,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,20.0,0,1,8,18510.0,1,0.9839696057927945
2,10,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,17.0,0,0,8,0.0,1,0.9126467909091823
1,1,0,0,1,3.0,1317,3.0,5,12,11,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,17.0,0,1,4,3951.0,1,0.967622744416044
2,15,0,0,1,0.0,0,0.0,5,36,16,7,5,1,0,0,0,0,0,0,0,0,0,2,0,0,2,2,15.0,15.0,0,0,4,0.0,1,0.8470231207084461
2,15,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,14.0,15.0,0,0,12,0.0,1,0.8909334717854454
0,7,0,0,1,7.0,987,1.17,12,12,9,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,2,15.0,15.0,0,0,12,6909.0,1,0.9895983430822533
0,7,0,0,1,3.0,1025,3.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,14.0,15.0,0,0,12,3075.0,1,0.7873130599592636
1,3,0,0,1,3.0,105,3.0,8,12,2,9,5,1,0,0,0,0,0,0,0,0,20,2,0,0,1,2,16.0,16.0,0,0,7,315.0,1,0.8990522132479078
2,10,0,0,1,0.0,0,0.0,5,36,18,7,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,15.0,18.0,0,0,4,0.0,1,0.9581362467520562
1,3,0,0,1,6.0,1069,2.0,12,11,11,10,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,14.0,20.0,0,1,12,6414.0,1,0.9835864336144862
1,1,0,0,1,2.0,900,2.0,1,12,6,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,2,15.0,14.0,0,0,8,1800.0,1,0.9642011281523496
0,3,0,0,1,2.0,1122,2.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,15.0,15.0,0,0,12,2244.0,1,0.8995295332440972
0,3,1,0,1,2.0,1465,2.0,12,12,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,13.0,15.0,0,0,12,2930.0,0,0.7289307070419448
0,3,0,0,1,2.0,1261,1.0,12,12,8,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,1,2,16.0,15.0,0,0,12,2522.0,1,0.8855544962674969
2,10,1,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,17.0,0,0,8,0.0,0,0.9350931728726427
2,10,0,0,1,0.0,0,0.0,5,36,8,7,5,1,0,0,0,0,0,0,0,0,20,0,0,0,2,1,15.0,18.0,0,0,4,0.0,1,0.973398247457267
0,6,0,0,1,0.0,0,0.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,1,2,16.0,15.0,0,0,12,0.0,1,0.9045190335599694
1,1,0,0,1,6.0,721,1.5,9,12,18,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,15.0,18.0,0,1,8,4326.0,1,0.8729301533036687
0,6,0,0,1,6.0,1094,2.0,12,12,13,7,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,2,15.0,15.0,0,1,12,6564.0,1,0.9033781004282286
2,10,0,0,1,1.0,790,1.0,12,36,16,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,19.0,0,0,12,790.0,1,0.9545469146636303
1,3,0,0,1,9.0,1339,3.0,7,12,8,5,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,18.0,0,1,8,12051.0,1,0.966703940056436
2,10,0,0,1,0.0,0,0.0,12,36,11,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,19.0,0,0,12,0.0,1,0.9846915245509004
1,7,0,0,1,9.0,986,9.0,12,12,12,7,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,17.0,0,1,12,8874.0,1,0.9716089763827184
2,10,0,0,1,0.0,0,0.0,12,36,8,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,19.0,0,0,12,0.0,1,0.9919999971770733
1,3,0,0,1,3.0,1283,3.0,12,12,13,4,5,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,20.0,0,0,12,3849.0,1,0.9887198944790103
2,10,0,0,1,0.0,0,0.0,12,36,11,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,19.0,0,0,12,0.0,1,0.9846915245509004
2,10,0,0,1,0.0,0,0.0,12,36,8,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,19.0,0,0,12,0.0,1,0.9872128946281914
2,10,0,0,1,0.0,0,0.0,12,36,1,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,15.0,19.0,0,0,12,0.0,1,0.9943175895837149
2,10,0,0,1,0.0,0,0.0,12,36,18,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,19.0,0,0,12,0.0,1,0.9860801282931467
1,3,0,0,1,3.0,1191,3.0,5,12,2,10,5,1,0,0,0,0,0,0,0,0,20,1,0,0,2,1,15.0,19.0,0,0,4,3573.0,1,0.9789514612812499
2,10,0,0,0,0.0,0,0.0,5,36,11,7,6,1,0,0,0,0,0,0,0,0,20,2,0,0,2,1,14.0,19.0,0,0,8,0.0,1,0.8456303482317769
2,10,0,0,1,3.0,1208,2.0,14,36,10,7,6,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,14.0,19.0,0,0,8,3624.0,1,0.9770960043929435
